mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
103.27645134925842,10.197107794041031,0.04460597038269043,0.006926608370303175,squared_error,4,auto,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100}",0.7487078406999185,0.7796842825343125,0.735872915724735,0.754755012986322,0.018389946255620637,2
181.70134671529135,0.3127122903553521,0.04848798116048177,0.0025618025647675333,squared_error,4,auto,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.7499890598771408,0.7805401132080623,0.7359714433193241,0.7555002054681758,0.018607724707891567,1
1.647475242614746,0.01755587080802888,0.03798015912373861,0.00010438130097967714,squared_error,4,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",0.0740957366902173,0.07260122561822935,0.10892250788165636,0.08520649006336767,0.016780852515175616,22
3.180458148320516,0.018977675977221036,0.04492799441019694,0.0002802268253286487,squared_error,4,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.08157399786412001,0.10474068115105062,0.1258777649794357,0.10406414799820211,0.018093262428911846,19
0.4158670902252197,0.011316505447519972,0.04095689455668131,0.0008512363415102207,squared_error,4,log2,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 100}",0.006239831536919316,0.02350456814633517,0.009620046652570213,0.013121482111941566,0.007470511818933307,30
0.7578748067220052,0.019644646333586813,0.04715863863627116,0.0033923431538613485,squared_error,4,log2,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",0.00840320614309964,0.013560154940644886,0.007165537945061362,0.009709633009601962,0.0027692170973268146,31
179.82237648963928,32.40641088462815,0.04177530606587728,0.0009017637082150557,squared_error,6,auto,100,"{'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 100}",0.7467411934230135,0.7793205219209813,0.7330275435528143,0.753029752965603,0.019415104899526314,5
312.5479226907094,0.1386148993047646,0.057006279627482094,0.007744640232410432,squared_error,6,auto,200,"{'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200}",0.7477435928052628,0.7811027867537631,0.7339905987385817,0.7542789927658692,0.019780851926012862,3
2.670948584874471,0.055430300909060724,0.03644585609436035,0.0021578022714150505,squared_error,6,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",0.07570900889797205,0.12209039367807695,0.12381353363157577,0.10720431206920826,0.02228165006174209,18
5.160269816716512,0.04230266013380553,0.056938886642456055,0.006676853640023378,squared_error,6,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.08427295036113935,0.12611315316066862,0.12118647944001504,0.11052419432060767,0.01867108076772001,17
0.5813230673472086,0.007499758234311941,0.03957319259643555,0.001621789011637243,squared_error,6,log2,100,"{'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 100}",0.012258792644325944,0.027828094454927288,0.022646211174558117,0.020911032757937115,0.006473480404467089,27
1.1469105084737141,0.03379369177377098,0.060738325119018555,0.0074884029256525615,squared_error,6,log2,200,"{'criterion': 'squared_error', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",0.013549709190799342,0.01570403489788441,0.016402076251247122,0.015218606779976959,0.0012140098311307743,29
204.46504513422647,1.0692505984545315,0.04092510541280111,0.0040411980774928665,squared_error,8,auto,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100}",0.7444162013889573,0.7786776762913876,0.7323701653536938,0.7518213476780128,0.019616719671118884,6
406.92518615722656,1.06689380525484,0.05675856272379557,0.011067538253806629,squared_error,8,auto,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.7463093856045082,0.7804224954294611,0.7327063647383723,0.7531460819241138,0.02007091750862674,4
3.4558444817860923,0.08028491867119614,0.04605889320373535,0.002871785471148431,squared_error,8,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",0.17320151768700043,0.12146634071759466,0.11676679990476824,0.13714488610312112,0.025567973871552123,16
6.8203630447387695,0.023486224377856323,0.06659905115763347,0.003957618316429724,squared_error,8,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.141233738260495,0.1416598965423722,0.13462107434374126,0.13917156971553615,0.0032223861569596964,15
0.7359976768493652,0.05367145784604629,0.04699500401814779,0.012991680888115035,squared_error,8,log2,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",0.0380332494972937,0.03625904307992478,0.018993414532696873,0.031095235703305118,0.008587879398194283,25
1.3885151545206706,0.034143644746395994,0.06719525655110677,0.0006583436624953971,squared_error,8,log2,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.02449205729684223,0.02825069818925663,0.012755960109215092,0.021832905198437984,0.006599244626172914,26
2977.017254034678,118.08060332061022,0.034664551417032875,0.0017016922649266903,absolute_error,4,auto,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100}",0.7303668249811479,0.7656608030405248,0.7108565635625804,0.7356280638614177,0.022680926525833915,12
5734.472629785538,30.53057527044838,0.0457151730855306,0.009501698430394242,absolute_error,4,auto,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.7312311280795512,0.7666101757187201,0.7114905791093902,0.7364439609692205,0.022802378569578053,11
56.79436683654785,1.4266219949327708,0.04092780749003092,0.006184635411881684,absolute_error,4,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",0.06801212949595348,0.06095909396686816,0.07158869731303652,0.06685330692528606,0.004416202677786621,24
113.36704301834106,3.151458084179512,0.05595167477925619,0.00910658977407814,absolute_error,4,sqrt,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.06644228248119766,0.07133016587600172,0.09067170475580566,0.07614805103766835,0.01046184301843524,23
10.362489938735962,0.30200989254809724,0.04748002688090006,0.01153859818075146,absolute_error,4,log2,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 100}",-0.032626922990381946,-0.025337510654280138,0.001538882793440166,-0.018808516950407306,0.014692319769262021,53
20.743184566497803,0.523435358782072,0.051375230153401695,0.003219768849997429,absolute_error,4,log2,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",-0.032060057752455906,-0.03467444252715346,-0.008485402819073506,-0.02507330103289429,0.011777875510226838,54
3704.8381193478904,146.70141474059724,0.04867084821065267,0.00782645839820267,absolute_error,6,auto,100,"{'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 100}",0.7317250229231885,0.768381975711915,0.7144643584730221,0.7381904523693752,0.02248152864942912,10
7587.918310642242,540.9743032927989,0.1049817403157552,0.07739073551619821,absolute_error,6,auto,200,"{'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200}",0.7331727708667763,0.7698437155857936,0.7160036511148505,0.7396733791891402,0.022455609054004223,9
63.22326040267944,2.6159898765470526,0.04401858647664388,0.004804929876974171,absolute_error,6,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",0.09450866481708609,0.07068204640454223,0.09303568654663996,0.0860754659227561,0.010901389501468677,21
121.84363134702046,3.6222603926083363,0.04338256518046061,0.0030925752029684513,absolute_error,6,sqrt,200,"{'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",0.10368129094663847,0.09281110165298245,0.09566013502880877,0.09738417587614323,0.0046021365655846405,20
11.155954678853353,0.23650109889050694,0.03867133458455404,0.0005630940212559643,absolute_error,6,log2,100,"{'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 100}",-0.02314096261678844,-0.015036110056579677,0.02627527625650672,-0.003967265472287133,0.021639172140958608,51
22.796215534210205,0.8577253007102262,0.04811199506123861,0.0033021266211423535,absolute_error,6,log2,200,"{'criterion': 'absolute_error', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",-0.02811267114808369,-0.024174168358618964,0.0075257105942905245,-0.014920376304137376,0.015953015678223933,52
5004.900585889816,535.5757032526919,0.1294391949971517,0.058270026272084996,absolute_error,8,auto,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100}",0.7339295468436219,0.7706367633578002,0.7192834198334546,0.7412832433449589,0.02160014061617338,8
11065.378769636154,204.78826604715582,0.18082944552103677,0.06305871530081462,absolute_error,8,auto,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.735980113141181,0.7725672645588602,0.7208865135346529,0.7431446304115648,0.02169827546749194,7
143.84205301602682,9.723044752679485,0.09231456120808919,0.0021038275206022934,absolute_error,8,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",0.1616798815922902,0.16713694330656048,0.14196693083782574,0.15692791857889213,0.010811051329683987,13
266.00425299008685,9.710805173570197,0.08413171768188477,0.01249039860417565,absolute_error,8,sqrt,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",0.14629768912886043,0.15236542010182985,0.15154364729351166,0.15006891884140064,0.0026876827436390156,14
24.569947481155396,0.5038604530604386,0.07442204157511394,0.033569633824689665,absolute_error,8,log2,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",0.017223303004430757,0.011593365431787572,0.020459842420775143,0.016425503618997823,0.0036634197542377805,28
49.64376966158549,2.1845434865994964,0.08309563000996907,0.018513201678900287,absolute_error,8,log2,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",0.006068161189724308,-0.0031167182900810886,0.006332609745575146,0.0030946842150727885,0.004393451495915772,32
241.25257953008017,0.7954703246201568,0.06470974286397298,0.0015224571945323404,poisson,4,auto,100,"{'criterion': 'poisson', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 100}",0.001305718890931118,0.0023892553791001747,-0.0003095467887328507,0.0011284758270994806,0.0011088867128889162,33
484.70588850975037,1.0888536188167064,0.0760663350423177,0.007479370785394754,poisson,4,auto,200,"{'criterion': 'poisson', 'max_depth': 4, 'max_features': 'auto', 'n_estimators': 200}",0.0011638536162393853,0.002384228788634757,-0.0004041943490555866,0.0010479626852728519,0.001141314718387507,34
4.015021642049153,0.07109942953121604,0.05124974250793457,0.007703715054394823,poisson,4,sqrt,100,"{'criterion': 'poisson', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",0.00032597208728057936,-0.00013369515580130553,-0.000559904972769365,-0.0001225426804300304,0.0003617437625915738,39
8.039387146631876,0.10736805956980475,0.06432390213012695,0.0005726993263130278,poisson,4,sqrt,200,"{'criterion': 'poisson', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",-0.0006962995658876814,0.00041539753829422654,-0.0012863015187412064,-0.0005224011821115537,0.0007055141888905247,42
0.9514702955881754,0.027135807512263424,0.07042423884073894,0.016634305755223677,poisson,4,log2,100,"{'criterion': 'poisson', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 100}",-0.0012013338300116416,-0.0007740134035125745,-0.00124568915054879,-0.001073678794691002,0.0002126677512264585,46
1.7232105731964111,0.1835339259382994,0.07075746854146321,0.005559538917297646,poisson,4,log2,200,"{'criterion': 'poisson', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",-0.0007117298934797844,-0.0005516516463737187,-0.0012752348939131242,-0.0008462054779222091,0.0003103287946015397,44
364.1351544857025,1.5203488994510022,0.060522238413492836,0.0010900605960820057,poisson,6,auto,100,"{'criterion': 'poisson', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 100}",0.002446386111056742,0.0027746844221617772,-0.0034572823432763578,0.0005879293966473872,0.0028635349320820552,36
731.3664557139078,1.6584150921265683,0.07003498077392578,0.018254707349005028,poisson,6,auto,200,"{'criterion': 'poisson', 'max_depth': 6, 'max_features': 'auto', 'n_estimators': 200}",0.0025608148046674106,0.002728268523241928,-0.002502912984230221,0.0009287234478930392,0.0024274961913698725,35
6.0111063321431475,0.10991249492259182,0.05861504872639974,0.004336466783023273,poisson,6,sqrt,100,"{'criterion': 'poisson', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",7.604268119920654e-05,-5.6074723199239784e-05,-0.0007493733048418161,-0.00024313511561394977,0.0003620051383712459,41
11.83901079495748,0.09055494955290617,0.05908981959025065,0.008308584697879616,poisson,6,sqrt,200,"{'criterion': 'poisson', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 200}",-0.0008901480965022301,0.0002970492993608076,-0.0019335876831436671,-0.0008422288267616965,0.0009112839035260514,43
1.1619489192962646,0.02339190743980912,0.06697146097819011,0.015894296520946382,poisson,6,log2,100,"{'criterion': 'poisson', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 100}",-0.0016843516625049126,-0.0011637703663549548,-0.002402006499667042,-0.0017500428428423032,0.0005076374551721645,49
2.338040033976237,0.0015709638368628313,0.06331006685892741,0.015222384395640566,poisson,6,log2,200,"{'criterion': 'poisson', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 200}",-0.001201405990828297,-0.00075411082820942,-0.0016700442875972055,-0.0012085203688783075,0.0003739621070712895,47
486.3887776533763,0.4519957401281972,0.058513800303141274,0.015282114560441045,poisson,8,auto,100,"{'criterion': 'poisson', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 100}",0.0034169083733306405,0.0021380815321833113,-0.005224106571831477,0.00011029444456082486,0.003807950032513131,38
977.3067185084025,1.431497166967279,0.06833378473917644,0.013122940441038674,poisson,8,auto,200,"{'criterion': 'poisson', 'max_depth': 8, 'max_features': 'auto', 'n_estimators': 200}",0.0036141195261644166,0.0023310890305306975,-0.0047643555867760146,0.00039361765663969983,0.003684658084366024,37
8.029619296391806,0.1486111236867388,0.06328996022542317,0.017809118059050496,poisson,8,sqrt,100,"{'criterion': 'poisson', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",0.0007762686891702453,-0.0002503313680723984,-0.0011487224039741228,-0.00020759502762542534,0.0007864551155946056,40
15.806914409001669,0.05796553306345104,0.06838409105936687,0.018219758604006726,poisson,8,sqrt,200,"{'criterion': 'poisson', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",-0.00041539704080006956,-9.575766384228857e-05,-0.002099623467939127,-0.000870259390860495,0.0008790314208771822,45
1.5945318539937336,0.035154263248127066,0.06633154551188152,0.008991273150458747,poisson,8,log2,100,"{'criterion': 'poisson', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",-0.002262922215183538,-0.0015295485718118673,-0.0024548838695321873,-0.0020824515521758644,0.00039873850951604057,50
2.956899801890055,0.0712052505130618,0.0642859935760498,0.012789759543318704,poisson,8,log2,200,"{'criterion': 'poisson', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",-0.0020081797855699968,-0.0012268442495104726,-0.0014568781081318871,-0.0015639673810707855,0.000327843854358842,48
